源文件,行号,图片哈希,语义块,块标题,答案区,跨题重复,出现文件数,上下文摘要,核验结论,备注
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,52,44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg,题干图示,题目图示与结构参考,是,是,5,![[44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,54,577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg,题干图示,题目图示与结构参考,是,是,5,![[577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,56,86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg,题干图示,题目图示与结构参考,是,是,5,![[86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,58,fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg,题干图示,题目图示与结构参考,是,是,5,![[fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,60,e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg,题干图示,题目图示与结构参考,是,是,5,![[e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,62,d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg,题干图示,题目图示与结构参考,是,是,5,![[d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,64,71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg]],,
真题/第26届初赛/有机化学/题-026-11-1-羟汞化反应产物.md,66,a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,44,9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg,题干图示,题目图示与结构参考,是,是,5,![[9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,46,741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg,题干图示,题目图示与结构参考,是,是,5,![[741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,48,5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg,题干图示,题目图示与结构参考,是,是,5,![[5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,50,7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg,题干图示,题目图示与结构参考,是,是,5,![[7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,52,8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg,题干图示,题目图示与结构参考,是,是,5,![[8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,54,acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg,题干图示,题目图示与结构参考,是,是,5,![[acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,56,1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg,题干图示,题目图示与结构参考,是,是,5,![[1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,58,44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg,题干图示,题目图示与结构参考,是,是,5,![[44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,60,577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg,题干图示,题目图示与结构参考,是,是,5,![[577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,62,86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg,题干图示,题目图示与结构参考,是,是,5,![[86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,64,fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg,题干图示,题目图示与结构参考,是,是,5,![[fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,66,e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg,题干图示,题目图示与结构参考,是,是,5,![[e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,68,d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg,题干图示,题目图示与结构参考,是,是,5,![[d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,70,71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg]],,
真题/第26届初赛/有机化学/题-026-11-2-芳香性判断.md,72,a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,38,9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg,题干图示,题目图示与结构参考,是,是,5,![[9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,40,741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg,题干图示,题目图示与结构参考,是,是,5,![[741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,42,5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg,题干图示,题目图示与结构参考,是,是,5,![[5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,44,7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg,题干图示,题目图示与结构参考,是,是,5,![[7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,46,8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg,题干图示,题目图示与结构参考,是,是,5,![[8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,48,acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg,题干图示,题目图示与结构参考,是,是,5,![[acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,50,1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg,题干图示,题目图示与结构参考,是,是,5,![[1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,52,44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg,题干图示,题目图示与结构参考,是,是,5,![[44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,54,577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg,题干图示,题目图示与结构参考,是,是,5,![[577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,56,86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg,题干图示,题目图示与结构参考,是,是,5,![[86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,58,fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg,题干图示,题目图示与结构参考,是,是,5,![[fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,60,e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg,题干图示,题目图示与结构参考,是,是,5,![[e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,62,d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg,题干图示,题目图示与结构参考,是,是,5,![[d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,64,71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg]],,
真题/第26届初赛/有机化学/题-026-11-3-臭氧B名称.md,66,a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,38,9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg,题干图示,题目图示与结构参考,是,是,5,![[9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,40,741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg,题干图示,题目图示与结构参考,是,是,5,![[741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,42,5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg,题干图示,题目图示与结构参考,是,是,5,![[5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,44,7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg,题干图示,题目图示与结构参考,是,是,5,![[7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,46,8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg,题干图示,题目图示与结构参考,是,是,5,![[8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,48,acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg,题干图示,题目图示与结构参考,是,是,5,![[acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,50,1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg,题干图示,题目图示与结构参考,是,是,5,![[1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,52,44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg,题干图示,题目图示与结构参考,是,是,5,![[44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,54,577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg,题干图示,题目图示与结构参考,是,是,5,![[577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,56,86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg,题干图示,题目图示与结构参考,是,是,5,![[86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,58,fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg,题干图示,题目图示与结构参考,是,是,5,![[fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,60,e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg,题干图示,题目图示与结构参考,是,是,5,![[e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,62,d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg,题干图示,题目图示与结构参考,是,是,5,![[d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,64,71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg]],,
真题/第26届初赛/有机化学/题-026-11-4-圈出来自A的氧原子.md,66,a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,43,9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg,题干图示,题目图示与结构参考,是,是,5,![[9aaa0160ae5725c2a05b4589c42923d7e8709359f4a72d993ea03f0828bfdc17.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,45,741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg,题干图示,题目图示与结构参考,是,是,5,![[741bc4e421fc2afd028baedc52b8a50d05f7de06bfddb3fd9f28e76b6991a19e.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,47,5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg,题干图示,题目图示与结构参考,是,是,5,![[5b9d69a46432f89a7a525d69213f8de23546ebca881bdbb82d02a459b5b65989.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,49,7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg,题干图示,题目图示与结构参考,是,是,5,![[7775e67e81d145558d6808c05b051da1398feef7e5a3c580b684ebebd1b82dfb.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,51,8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg,题干图示,题目图示与结构参考,是,是,5,![[8750520264fe0285d295ac4e812bfe00a39059d24737793a1941d4ddff60a253.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,53,acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg,题干图示,题目图示与结构参考,是,是,5,![[acd853dc6c8d2eba7369da98ae23801c4c17fcccb2219b0c8beda0acdf075fa7.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,55,1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg,题干图示,题目图示与结构参考,是,是,5,![[1132f60e9dd4ba7c44388bd75b1dfc22238d5e7747f279f99290a0413f281168.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,57,44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg,题干图示,题目图示与结构参考,是,是,5,![[44640ca2b1e7aba4041572fa1f7b1e70fe6c88e0373a7d049c08e641cb7e4972.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,59,577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg,题干图示,题目图示与结构参考,是,是,5,![[577ab1239d21b0b950f45ae09d3b6523412106ca5a35e65b15a6ce4696ae3432.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,61,86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg,题干图示,题目图示与结构参考,是,是,5,![[86fbd0ce908d25043b9ebe5ca8069e54b77301f04ca5fd976c6e9a4dd1275b42.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,63,fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg,题干图示,题目图示与结构参考,是,是,5,![[fe25026e474149d7cd0c7d0db20203b39bd214433c5696b74c1a763f4a7a1348.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,65,e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg,题干图示,题目图示与结构参考,是,是,5,![[e8aac41e76c9516e72d54fc166f4c2bfcd8b347bccf386558075a008b409f099.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,67,d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg,题干图示,题目图示与结构参考,是,是,5,![[d38b2faa0e957da410c2a30d8fe06ce1e412da5cd7d7d5ff476096c2219e82ff.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,69,71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[71b570e71e626603246d12d48cb0b7b265fed247a9708eea93aab17caa1687a3.jpg]],,
真题/第26届初赛/有机化学/题-026-11-5-臭氧化产物D结构.md,71,a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg,题干图示,题目图示与结构参考,是,是,5,![[a1dadc9283c893c7aa9ffe9de768fe31ec374cf1391dac1c47cc154ac316c1a3.jpg]],,
真题/第26届初赛/有机化学/题-026-6-1-喹啉酸最低构型.md,42,b087aa9d36ae0dfa22c294288aad11b094c972bc5e1473a3fd1d5aa0fc926f4b.jpg,题干图示,题目图示与结构参考,是,是,3,![[b087aa9d36ae0dfa22c294288aad11b094c972bc5e1473a3fd1d5aa0fc926f4b.jpg]],,
真题/第26届初赛/有机化学/题-026-6-1-喹啉酸最低构型.md,44,fa8d59589b6b75d312d7b9a7c29f812d1df63be63b9284cd32de3d1dc3ed996f.jpg,题干图示,题目图示与结构参考,是,是,3,![[fa8d59589b6b75d312d7b9a7c29f812d1df63be63b9284cd32de3d1dc3ed996f.jpg]],,
真题/第26届初赛/有机化学/题-026-6-1-喹啉酸最低构型.md,46,324e37b69555ae7ed900b06a991d4fdfceb9aa50ae5b449b9c3269451d235f60.jpg,题干图示,题目图示与结构参考,是,是,3,![[324e37b69555ae7ed900b06a991d4fdfceb9aa50ae5b449b9c3269451d235f60.jpg]],,
真题/第26届初赛/有机化学/题-026-6-2-喹啉酸一级电离.md,42,b087aa9d36ae0dfa22c294288aad11b094c972bc5e1473a3fd1d5aa0fc926f4b.jpg,题干图示,题目图示与结构参考,是,是,3,![[b087aa9d36ae0dfa22c294288aad11b094c972bc5e1473a3fd1d5aa0fc926f4b.jpg]],,
真题/第26届初赛/有机化学/题-026-6-2-喹啉酸一级电离.md,44,fa8d59589b6b75d312d7b9a7c29f812d1df63be63b9284cd32de3d1dc3ed996f.jpg,题干图示,题目图示与结构参考,是,是,3,![[fa8d59589b6b75d312d7b9a7c29f812d1df63be63b9284cd32de3d1dc3ed996f.jpg]],,
真题/第26届初赛/有机化学/题-026-6-2-喹啉酸一级电离.md,46,324e37b69555ae7ed900b06a991d4fdfceb9aa50ae5b449b9c3269451d235f60.jpg,题干图示,题目图示与结构参考,是,是,3,![[324e37b69555ae7ed900b06a991d4fdfceb9aa50ae5b449b9c3269451d235f60.jpg]],,
真题/第26届初赛/有机化学/题-026-6-3-烟酸结构.md,40,b087aa9d36ae0dfa22c294288aad11b094c972bc5e1473a3fd1d5aa0fc926f4b.jpg,题干图示,题目图示与结构参考,是,是,3,![[b087aa9d36ae0dfa22c294288aad11b094c972bc5e1473a3fd1d5aa0fc926f4b.jpg]],,
真题/第26届初赛/有机化学/题-026-6-3-烟酸结构.md,42,fa8d59589b6b75d312d7b9a7c29f812d1df63be63b9284cd32de3d1dc3ed996f.jpg,题干图示,题目图示与结构参考,是,是,3,![[fa8d59589b6b75d312d7b9a7c29f812d1df63be63b9284cd32de3d1dc3ed996f.jpg]],,
真题/第26届初赛/有机化学/题-026-6-3-烟酸结构.md,44,324e37b69555ae7ed900b06a991d4fdfceb9aa50ae5b449b9c3269451d235f60.jpg,题干图示,题目图示与结构参考,是,是,3,![[324e37b69555ae7ed900b06a991d4fdfceb9aa50ae5b449b9c3269451d235f60.jpg]],,
真题/第26届初赛/有机化学/题-026-9-1-Knoevenagel亲核试剂.md,36,f78d6996622e4c5320b59cdc9449d16534eaf43a328a1ae16b84a031fa6e3ef4.jpg,题干图示,题目图示与结构参考,是,是,4,![[f78d6996622e4c5320b59cdc9449d16534eaf43a328a1ae16b84a031fa6e3ef4.jpg]],,
真题/第26届初赛/有机化学/题-026-9-1-Knoevenagel亲核试剂.md,38,60564579e0af0d28ed7def78f788267f72901f24e6f5eb920537bfd7e0315821.jpg,题干图示,题目图示与结构参考,是,是,4,![[60564579e0af0d28ed7def78f788267f72901f24e6f5eb920537bfd7e0315821.jpg]],,
真题/第26届初赛/有机化学/题-026-9-1-Knoevenagel亲核试剂.md,40,c5a24c9ce3963d0acb531f71f44a669a25955a6af4404a09219bed1b6da563d2.jpg,题干图示,题目图示与结构参考,是,是,4,![[c5a24c9ce3963d0acb531f71f44a669a25955a6af4404a09219bed1b6da563d2.jpg]],,
真题/第26届初赛/有机化学/题-026-9-1-Knoevenagel亲核试剂.md,42,0a43a544f137d7908fc4bc6bd3e49f2c6097fed694c9bb37dc34f42553a4a472.jpg,题干图示,题目图示与结构参考,是,是,4,![[0a43a544f137d7908fc4bc6bd3e49f2c6097fed694c9bb37dc34f42553a4a472.jpg]],,
真题/第26届初赛/有机化学/题-026-9-1-Knoevenagel亲核试剂.md,44,31b52f1a740bf306410302296acf84a018d0734579134778a4cc44657537a44f.jpg,题干图示,题目图示与结构参考,是,是,4,![[31b52f1a740bf306410302296acf84a018d0734579134778a4cc44657537a44f.jpg]],,
真题/第26届初赛/有机化学/题-026-9-1-Knoevenagel亲核试剂.md,46,37d1ff4cc8cb58a562d2c94c158a220f6b6ac8c2c41dad7c893845d4a066a2ac.jpg,题干图示,题目图示与结构参考,是,是,4,![[37d1ff4cc8cb58a562d2c94c158a220f6b6ac8c2c41dad7c893845d4a066a2ac.jpg]],,
真题/第26届初赛/有机化学/题-026-9-1-Knoevenagel亲核试剂.md,48,4e893eb5571b52efd522e69b98a9a4a13e99b7ff123a5270cfffcbc3bfbc7b84.jpg,题干图示,题目图示与结构参考,是,是,4,![[4e893eb5571b52efd522e69b98a9a4a13e99b7ff123a5270cfffcbc3bfbc7b84.jpg]],,
真题/第26届初赛/有机化学/题-026-9-1-Knoevenagel亲核试剂.md,50,5784458798fab2778a01d25ff505c5b251e08b3423d459c1f5fc35b356895340.jpg,题干图示,题目图示与结构参考,是,是,4,![[5784458798fab2778a01d25ff505c5b251e08b3423d459c1f5fc35b356895340.jpg]],,
真题/第26届初赛/有机化学/题-026-9-2-六氢吡啶催化作用.md,39,f78d6996622e4c5320b59cdc9449d16534eaf43a328a1ae16b84a031fa6e3ef4.jpg,题干图示,题目图示与结构参考,是,是,4,![[f78d6996622e4c5320b59cdc9449d16534eaf43a328a1ae16b84a031fa6e3ef4.jpg]],,
真题/第26届初赛/有机化学/题-026-9-2-六氢吡啶催化作用.md,41,60564579e0af0d28ed7def78f788267f72901f24e6f5eb920537bfd7e0315821.jpg,题干图示,题目图示与结构参考,是,是,4,![[60564579e0af0d28ed7def78f788267f72901f24e6f5eb920537bfd7e0315821.jpg]],,
真题/第26届初赛/有机化学/题-026-9-2-六氢吡啶催化作用.md,43,c5a24c9ce3963d0acb531f71f44a669a25955a6af4404a09219bed1b6da563d2.jpg,题干图示,题目图示与结构参考,是,是,4,![[c5a24c9ce3963d0acb531f71f44a669a25955a6af4404a09219bed1b6da563d2.jpg]],,
