"Dir","Src","Target"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-2-Al燃烧最高温度.md","热平衡"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-2-Al燃烧最高温度.md","燃烧热深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-2-Al燃烧最高温度.md","绝热过程深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-3-纳米铝粉性质.md","纳米材料"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-3-纳米铝粉性质.md","表面效应"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-3-纳米铝粉性质.md","比表面积"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-3-纳米铝粉性质.md","纳米材料深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-3-纳米铝粉性质.md","表面效应深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-卡宾配合物与锗化学.md","锗化学"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-卡宾配合物与锗化学.md","配位化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-4-卡宾配合物与锗化学.md","结构推断深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-1-过氧化氢酶动力学.md","过氧化氢酶"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-1-过氧化氢酶动力学.md","Michaelis-Menten方程"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-1-过氧化氢酶动力学.md","Lineweaver-Burk作图"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-1-过氧化氢酶动力学.md","抑制剂"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-1-过氧化氢酶动力学.md","酶动力学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-1-过氧化氢酶动力学.md","抑制剂深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-2-酶抑制机理分析.md","动力学机理"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-2-酶抑制机理分析.md","酶结构"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-2-酶抑制机理分析.md","活性位点"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-2-酶抑制机理分析.md","构象变化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-2-酶抑制机理分析.md","酶学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-2-酶抑制机理分析.md","药物设计深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-3-酶动力学应用.md","抑制效率"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-3-酶动力学应用.md","药物效力"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-3-酶动力学应用.md","药物评价深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-5-3-酶动力学应用.md","抑制剂设计深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-1-铁催化合成苯胺.md","铁催化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-1-铁催化合成苯胺.md","硝基还原"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-1-铁催化合成苯胺.md","催化化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-2-催化机理研究.md","自由基捕获"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-2-催化机理研究.md","自由基化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-2-催化机理研究.md","反应机理深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-3-催化剂优化.md","催化剂优化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-3-催化剂优化.md","配体效应"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-3-催化剂优化.md","σ供电子能力"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-3-催化剂优化.md","催化剂优化深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-6-3-催化剂优化.md","绿色化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-7-1-氧化反应与立体化学.md","环氧化物开环"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-7-1-氧化反应与立体化学.md","手性合成深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-7-1-氧化反应与立体化学.md","Lewis酸催化深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-7-2-连续手性碳合成.md","多步合成"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-7-2-连续手性碳合成.md","多步合成深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-7-3-反应关键中间体.md","Lewis酸催化深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-1-LiTMP反应与环加成.md","捕获反应"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-1-LiTMP反应与环加成.md","碳负离子化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-1-LiTMP反应与环加成.md","强碱反应深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-2-Diels-Alder反应.md","捕获反应"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-2-Diels-Alder反应.md","双烯体"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-2-Diels-Alder反应.md","亲双烯体"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-2-Diels-Alder反应.md","周环反应深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-3-三组分反应.md","三组分反应"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-3-三组分反应.md","捕获反应"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-3-三组分反应.md","多组分合成"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-3-三组分反应.md","多组分反应深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-8-3-三组分反应.md","卡宾化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-9-1-酰胺转化与环化.md","酰胺转化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-9-1-酰胺转化与环化.md","酰胺化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-9-2-TMSOTf促进反应.md","Lewis酸催化深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-1-9-2-TMSOTf促进反应.md","亲核加成深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-1-硅化学与腐蚀.md","腐蚀"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-1-硅化学与腐蚀.md","重铬酸盐"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-1-硅化学与腐蚀.md","氢氟酸"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-1-硅化学与腐蚀.md","硅化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-1-硅化学与腐蚀.md","腐蚀化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-2-硅酸盐结构与酸性.md","结构化学"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-2-硅酸盐结构与酸性.md","酸性"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-2-硅酸盐结构与酸性.md","d-p π键"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-2-硅酸盐结构与酸性.md","Al取代"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-2-硅酸盐结构与酸性.md","Brönsted酸"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-2-硅酸盐结构与酸性.md","硅酸盐深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-2-硅酸盐结构与酸性.md","分子筛深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-3-硅烷配位聚合物.md","玻璃化转变温度"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-3-硅烷配位聚合物.md","配体取代"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-3-硅烷配位聚合物.md","硅烯"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-3-硅烷配位聚合物.md","配位聚合物深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-1-3-硅烷配位聚合物.md","有机硅深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-1-CO2插入钛配合物.md","钛配合物"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-1-CO2插入钛配合物.md","羧酸配合物"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-1-CO2插入钛配合物.md","CO₂活化深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-1-CO2插入钛配合物.md","金属有机深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-2-CO2插入M-N键.md","M-N键插入"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-2-CO2插入M-N键.md","氨基甲酸"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-2-CO2插入M-N键.md","CO₂活化深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-2-CO2插入M-N键.md","胺化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-3-CO2插入Fe-Zr双金属键.md","双金属配合物"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-3-CO2插入Fe-Zr双金属键.md","Fe-Zr键"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-3-CO2插入Fe-Zr双金属键.md","四元环过渡态"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-3-CO2插入Fe-Zr双金属键.md","双金属化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-3-CO2插入Fe-Zr双金属键.md","过渡态理论深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-4-钳型铱配合物CO2插入.md","铱配合物"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-4-钳型铱配合物CO2插入.md","钳型配体"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-4-钳型铱配合物CO2插入.md","CO₂催化深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-4-钳型铱配合物CO2插入.md","铱化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-5-CO2与磷镓化合物加成.md","镓化学"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-5-CO2与磷镓化合物加成.md","主族化学"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-5-CO2与磷镓化合物加成.md","键长变化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-5-CO2与磷镓化合物加成.md","主族化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-2-5-CO2与磷镓化合物加成.md","CO₂活化深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-3-2-MOF溶剂分子推断.md","溶剂分子"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-3-2-MOF溶剂分子推断.md","晶体计算深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-3-3-MOF5稳定性.md","稳定性"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-3-3-MOF5稳定性.md","框架结构"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-3-3-MOF5稳定性.md","刚性"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-3-3-MOF5稳定性.md","晶体工程深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-1-赖氨酸等电点与分布.md","多元酸碱"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-2-赖氨酸滴定方法.md","氨基酸滴定"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-3-滴定基准物质选择.md","称量误差"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-3-滴定基准物质选择.md","误差计算"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-3-滴定基准物质选择.md","天平精度"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-3-滴定基准物质选择.md","误差分析深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-4-赖氨酸含量计算.md","含量计算"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-4-赖氨酸含量计算.md","单位换算"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-4-赖氨酸含量计算.md","滴定计算深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-4-4-赖氨酸含量计算.md","定量分析深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-1-合成氨热力学.md","热力学计算深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-1-合成氨热力学.md","化学平衡深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-2-vant Hoff方程应用.md","反应焓变"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-2-vant Hoff方程应用.md","van't Hoff方程深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-2-vant Hoff方程应用.md","化学平衡深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-3-合成氨平衡组成.md","平衡组成"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-3-合成氨平衡组成.md","摩尔分数"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-3-合成氨平衡组成.md","压力影响"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-3-合成氨平衡组成.md","化学平衡深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-3-合成氨平衡组成.md","工业化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-4-合成氨催化剂与电化学.md","绿色化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-5-非理想气体与平衡常数.md","气体偏离"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-5-非理想气体与平衡常数.md","非理想气体深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-5-非理想气体与平衡常数.md","逸度深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-5-6-合成氨电化学合成.md","绿色化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-6-1-三级膨胀法蒸气压.md","三级膨胀法"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-6-1-三级膨胀法蒸气压.md","物理化学"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-6-1-三级膨胀法蒸气压.md","线性回归"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-6-1-三级膨胀法蒸气压.md","蒸气压测定深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-6-1-三级膨胀法蒸气压.md","物理化学深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-7-1-选择题综合.md","有机反应深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-7-1-选择题综合.md","反应机理深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-8-1-有机合成与反应机理.md","捕获反应"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-8-1-有机合成与反应机理.md","反应机理深化"
"04-题库","04-题库/真题/第34届决赛/理论/题-34决理-2-9-1-有机合成与立体化学.md","n-BuLi"
"04-题库","04-题库/真题/第34届初赛/无机和结构化学/题-034-6-2-B-F分子式推断.md","高价态氧合物"
"04-题库","04-题库/真题/第34届初赛/无机和结构化学/题-034-6-3-C分子结构示意图.md","多聚体结构"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-10-1-有机转换中间体推断.md","极性反转"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-10-2-亚砜活化反应产物推断.md","酚的亲核性"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-10-3-2-自由基开环环化反应.md","五元环选择性"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-10-3-3-转换中间体结构.md","锂卤交换中间体"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-4-1-开环聚合热力学驱动力比较.md","环张力与开环聚合"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-8-2-多类化合物酸性排序.md","pKa记忆"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-9-1-1-氮杂环丙烷与甲醇反应产物.md","三元环开环反应"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-9-1-2-氮杂环丙烷正离子反应速率排序.md","环氧化合物酸性开环"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-9-2-1-Cannizzaro反应氘代产物.md","活泼氢交换"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-9-2-2-Cannizzaro反应氧18标记产物.md","半缩醛可逆性"
"04-题库","04-题库/真题/第34届初赛/有机化学/题-034-9-2-2-Cannizzaro反应氧18标记产物.md","羰基化合物反应可逆性"
"04-题库","04-题库/真题/第35届决赛/理论/第一场/题-35决理-1-8-有机新试剂与合成应用.md","偶极环加成"
"04-题库","04-题库/真题/第35届决赛/理论/第一场/题-35决理-1-8-有机新试剂与合成应用.md","1,3-σ迁移"
"04-题库","04-题库/真题/第36届决赛/理论/第一场/题-36决理-1-2-锇的氟化物化学.md","氟化物"
"04-题库","04-题库/真题/第36届决赛/理论/第二场/题-36决理-2-9-烯烃和卤素的亲电加成.md","卤素加成"
"04-题库","04-题库/真题/第38届决赛/理论/题-38决理-5-乙醇代谢中的反应.md","米氏方程"
"04-题库","04-题库/真题/第38届决赛/理论/题-38决理-5-乙醇代谢中的反应.md","双倒数作图"
"04-题库","04-题库/真题/第38届决赛/理论/题-38决理-5-乙醇代谢中的反应.md","生化标准态"
"04-题库","04-题库/真题/第38届决赛/理论/题-38决理-5-乙醇代谢中的反应.md","热力学平衡"
"04-题库","04-题库/真题（无答案）/索引.md","2012-2018合集（26-32届）.pdf"
"04-题库","04-题库/真题（无答案）/索引.md","2021年（35届）/第35届中国化学奥林匹克初赛参考答案.pdf"
"04-题库","04-题库/真题（无答案）/索引.md","2025年（39届）/第39届中国化学奥林匹克初赛官方评分细则和参考答案.pdf"
"07-资料提炼","07-资料提炼/习题提炼/化学原理-重复题目去重记录.md","文件名"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-PhaseD-习题拆题清单.md","选择性控制"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-PhaseD-习题拆题清单.md","Norrish反应"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-PhaseD-习题拆题清单.md","选择性控制"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-PhaseD-习题拆题清单.md","锂试剂"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-PhaseD-习题拆题清单.md","β-内酰胺"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-PhaseD-习题拆题清单.md","选择性控制"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-第11章-解题训练.md","选择性控制"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-第11章-解题训练.md","选择性控制"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-第2章-基本反应.md","α-碳负离子"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-第2章-基本反应.md","平衡思维"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC-第9章-杂环合成.md","Knorr吡咯合成"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-ABOC.md","mineru/03-教材书籍/ABOC有机化学/ABOC202505_1-200_images/xxx.jpg"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题05-简单混合物.md","低共熔混合物"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题10-分子对称性.md","分子轨道理论初步"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题10-分子对称性.md","配位化合物结构与性质"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题13-14-统计热力学与分子相互作用.md","物理化学（第11版）14章 分子相互作用 594-649"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题13-14-统计热力学与分子相互作用.md","决赛03-结构化学"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题13-14-统计热力学与分子相互作用.md","决赛03-结构化学"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题15-固体.md","决赛03-晶体结构补充"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题15-固体.md","决赛03-晶体结构补充"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题15-固体.md","决赛03-晶体结构补充"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题2-3-热力学定律.md","统计热力学"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Atkins物理化学-主题7-8-9-量子理论与结构.md","双原子分子电子结构"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","机理辨析"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","碱的选择"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","催化反应"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","α-卤代"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","碱的选择"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","推断题"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","推断题"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","烯酮化学"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","推断题"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","多步合成"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","多步合成"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","螯合控制"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","螯合控制"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","机理辨析"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","机理辨析"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","催化反应"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-PhaseD-习题拆题清单.md","实验设计"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第10章-羰基上的亲核取代.md","Schotten-Baumann反应"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第10章-羰基上的亲核取代.md","Weinreb酰胺"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第10章-羰基上的亲核取代.md","亚硫酰氯"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第13章-核磁共振氢谱.md","积分"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第13章-核磁共振氢谱.md","AB体系"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第13章-核磁共振氢谱.md","¹H NMR化学位移速查表"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第13章-核磁共振氢谱.md","典型偶合常数"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第14章-立体化学.md","E/Z构型"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第14章-立体化学.md","Fisher投影式"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第16章-构象分析.md","1,3-双直立相互作用"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第16章-构象分析.md","甾族化合物"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第17章-消除反应.md","消除反应-取代竞争"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第18章-光谱法综述.md","¹³C NMR"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第20章-烯醇和烯醇盐.md","α-卤代"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第20章-烯醇和烯醇盐.md","α-卤代"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第24章-区域选择性.md","萘的化学"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第24章-区域选择性.md","化竞机理题"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第25章-烯醇盐的烷基化.md","化竞机理题"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第26章-羟醛反应和Claisen反应.md","交叉Aldol"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第27章-有机化学中的硫硅磷.md","硫稳定阴离子"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第27章-有机化学中的硫硅磷.md","β-硅基阳离子"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第28章-逆合成分析.md","极性反转Umpolung"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第2章-有机结构.md","氧化程度分类"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第2章-有机结构.md","结构推断题"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第2章-有机结构.md","命名题"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第35章-σ重排和电环化反应.md","Cr(VI)氧化"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第35章-σ重排和电环化反应.md","维生素D"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第37章-自由基反应.md","键的强度"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第37章-自由基反应.md","化竞合成题"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第38章-卡宾的合成与反应.md","36-重排反应"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第38章-卡宾的合成与反应.md","35-消除反应"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第38章-卡宾的合成与反应.md","39-金属有机化学"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第38章-卡宾的合成与反应.md","卡宾体"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第3章-有机结构的确定.md","X射线晶体学"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第40章-金属有机化学.md","β-负氢消除"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第41章-不对称合成.md","配体加速催化"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第41章-不对称合成.md","化竞合成题"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第42章-生命中的有机化学.md","核酸结构"
"07-资料提炼","07-资料提炼/书籍提炼/提炼-Clayden-第42章-生命中的有机化学.md","环状磷酸酯"
